temperature,tile_conc,blocker_conc,blocker_mult,growth_rate,nucleation_rate,nucleation_rate_05,nucleation_rate_95
43.2,2.44205309454865e-07,2.5e-06,10.237287655951068,0.013529495959901338,1.0986418389834247e-11,8.211977193415448e-12,1.4495633751282244e-11
43.2,3.9069399370546133e-07,2.5e-06,6.398869806748846,0.032791596688852516,1.9175273091313028e-10,1.4666084225994137e-10,2.474844372691133e-10
43.2,3.5564803062231287e-07,2.5e-06,7.029421744935577,0.02680304599288601,1.1169627577521574e-10,8.481702189651553e-11,1.4485809711176232e-10
43.2,3.2374575428176437e-07,2.5e-06,7.7221089911937035,0.022384068131918167,6.226055636719104e-11,4.722147614435583e-11,8.081061002684296e-11
43.2,4.71486636345739e-07,2.5e-06,5.302377219800482,0.05147129900391782,4.981712228845497e-10,3.8076186312254214e-10,6.418876692112906e-10
43.2,1.0481131341546853e-07,2.5e-06,23.85238690874986,0.00394477513227517,1.1783870029563337e-13,8.07909067886268e-14,1.693804049823076e-13
43.2,2.94705170255181e-07,2.5e-06,8.483054429738324,0.01840351461562238,3.43237205991652e-11,2.5948966076712758e-11,4.489385462346736e-11
43.2,2.6826957952797243e-07,2.5e-06,9.318984300787356,0.01556942428894581,2.3003391092554855e-11,1.7425235939170548e-11,2.994056587657747e-11
43.2,6.866488450042998e-07,2.5e-06,3.6408711937531115,0.14838086654427918,6.458686081401406e-09,5.270673233933771e-09,7.80907157816722e-09
43.2,5.179474679231214e-07,2.5e-06,4.826744322208124,0.06496022225932697,9.298368054192884e-10,7.195394519495385e-10,1.1853089703376058e-09
43.2,9.102981779915219e-07,2.5e-06,2.7463528549688956,0.32830774675553165,3.096360045052449e-08,2.6773409394838822e-08,3.542850595074573e-08
43.2,6.25055192527397e-07,2.5e-06,3.999646799015148,0.1104029954281368,3.4059390527839413e-09,2.715319892267033e-09,4.216692090790008e-09
43.2,7.543120063354616e-07,2.5e-06,3.3142784139752735,0.1946356990766062,1.020885811049405e-08,8.407947444410301e-09,1.2222981517180477e-08
43.2,1.0000000000000002e-06,2.5e-06,2.5,0.42824329627961155,4.849185677596323e-08,4.2528328598137677e-08,5.4776557144061546e-08
43.2,8.286427728546843e-07,2.5e-06,3.016981601598322,0.25884136516939954,1.8673351837445475e-08,1.5806058202277028e-08,2.1791751555258e-08
43.2,5.689866029018294e-07,2.5e-06,4.393776562136982,0.08478309934718464,2.005902702552909e-09,1.5923369570219953e-09,2.495214296598336e-09
43.2,9.540954763499939e-08,2.5e-06,26.202828353867147,0.003419642857142856,2.7246352409938885e-14,1.804284874961288e-14,4.037066135772989e-14
43.400000000000006,1e-08,2.5e-06,250.00000000000003,-0.00017989417989418152,6.887041094330217e-16,0.0,2.1735501693706164e-15
43.400000000000006,1.7575106248547923e-08,2.5e-06,142.24665072545739,0.0002066798941798939,7.201034202625345e-15,4.783647020804017e-15,9.848134375510424e-15
43.400000000000006,1.0985411419875584e-08,2.5e-06,227.57454449788045,-7.473544973544941e-05,3.22229091478897e-15,0.0,1.016955012707399e-14
43.400000000000006,1.5998587196060583e-08,2.5e-06,156.2637981318493,8.597883597883737e-05,4.642186439772033e-15,1.4684783104478867e-15,9.767160269280358e-15
43.400000000000006,2.329951810515372e-08,2.5e-06,107.29835650321947,0.0004844576719576675,4.901304824223724e-16,0.0,1.6257412444537827e-15
43.400000000000006,2.1209508879201907e-08,2.5e-06,117.87165908643486,0.00037533068783068455,4.135465116095794e-16,0.0,1.371715582962464e-15
43.400000000000006,1.325711365590109e-08,2.5e-06,188.57800158386547,-5.324074074074101e-05,1.4335654426014676e-15,0.0,4.524332536850232e-15
43.400000000000006,1.4563484775012439e-08,2.5e-06,171.66221125107504,6.679894179894321e-05,4.228254869084539e-15,1.7196916588976689e-15,7.62535563818903e-15
43.400000000000006,1.9306977288832496e-08,2.5e-06,129.48686698078032,0.00024933862433862555,2.0139578233420807e-15,0.0,6.686565536771922e-15
43.400000000000006,1.206792640639329e-08,2.5e-06,207.16069321367107,-6.580687830687875e-05,2.5853661206860577e-15,0.0,8.159415476885198e-15
43.2,8.685113737513526e-08,2.5e-06,28.784884983161188,0.00306117724867725,1.3245138425521796e-14,8.51637573824273e-15,2.0095190157807228e-14
43.400000000000006,2.559547922699536e-08,2.5e-06,97.67349842636543,0.0006140873015873054,1.0501073215153516e-15,0.0,3.479848792359537e-15
43.400000000000006,2.811768697974231e-08,2.5e-06,88.91200765557821,0.000652116402116397,4.6767573872532624e-15,1.6847569518870706e-15,9.298711596091214e-15
43.400000000000006,3.0888435964774816e-08,2.5e-06,80.93643857044108,0.0008267195767195748,5.803545317243504e-15,2.903710397919343e-15,9.972047494846097e-15
