temperature,tile_conc,blocker_conc,blocker_mult,growth_rate,nucleation_rate,nucleation_rate_05,nucleation_rate_95
30.2,5.179474679231214e-07,0.0,0.0,2.3744231636853503,6.41281863413481e-06,6.387167359598271e-06,6.432057090037214e-06
30.2,5.689866029018294e-07,0.0,0.0,2.6007430255623274,7.746658128377208e-06,7.723418153992078e-06,7.762151444633963e-06
30.2,6.25055192527397e-07,0.0,0.0,2.8801333958190787,9.3672885603707e-06,9.348553983249959e-06,9.376655848931072e-06
30.2,6.866488450042998e-07,0.0,0.0,3.102727429924022,1.1259382360495257e-05,1.1214344831053277e-05,1.1293160507576743e-05
30.2,7.543120063354616e-07,0.0,0.0,3.479038451388487,1.361483396774068e-05,1.3573989465837457e-05,1.364206363567616e-05
30.2,8.286427728546843e-07,0.0,0.0,3.785873883098131,1.644667892225869e-05,1.6397338885491916e-05,1.647957228010321e-05
30.2,9.102981779915219e-07,0.0,0.0,4.172545820704049,1.980819377341875e-05,1.9728960998325074e-05,1.9867618354739006e-05
30.2,1.0000000000000002e-06,0.0,0.0,4.595248603173579,2.3952095808383244e-05,2.3880239520958092e-05,2.400000000000001e-05
30.4,1e-08,0.0,0.0,0.040898616881995,1.9284568417320978e-09,1.8634493445507864e-09,1.9886754830335227e-09
30.4,1.0985411419875584e-08,0.0,0.0,0.045609501809361123,2.3680972189233472e-09,2.2906301582286794e-09,2.4420466555319916e-09
30.4,1.206792640639329e-08,0.0,0.0,0.05070361396732407,3.0034594264838265e-09,2.9169916346744724e-09,3.0820185599901738e-09
30.4,1.325711365590109e-08,0.0,0.0,0.05565572001553576,3.585774558030455e-09,3.489503682696454e-09,3.6794816045554655e-09
30.4,1.4563484775012439e-08,0.0,0.0,0.06212310670373962,4.439008552255707e-09,4.332951759925213e-09,4.546024170433488e-09
30.4,1.5998587196060583e-08,0.0,0.0,0.06775174047478684,5.292149121677943e-09,5.1553153139878385e-09,5.425119660509224e-09
30.4,1.7575106248547923e-08,0.0,0.0,0.07588955387936183,6.608945240375009e-09,6.457665585006272e-09,6.741567261742986e-09
30.4,1.9306977288832496e-08,0.0,0.0,0.08109556753675819,8.077082400019366e-09,7.91605768529258e-09,8.239140981293354e-09
30.4,2.1209508879201907e-08,0.0,0.0,0.09130434284964677,9.780430067654146e-09,9.556798333560467e-09,9.986778754873121e-09
30.4,2.329951810515372e-08,0.0,0.0,0.10097976612916958,1.187086559868767e-08,1.1646031404248526e-08,1.2097124296998657e-08
30.4,2.559547922699536e-08,0.0,0.0,0.11237413375996759,1.4511821566857062e-08,1.4222918597780056e-08,1.477389116202944e-08
30.4,2.811768697974231e-08,0.0,0.0,0.12324117966124491,1.7698924517292683e-08,1.7416237294902486e-08,1.7946939546553507e-08
30.4,3.0888435964774816e-08,0.0,0.0,0.13678377896086044,2.13549280708625e-08,2.0993004749917526e-08,2.1697439762191067e-08
30.4,3.393221771895328e-08,0.0,0.0,0.14827524969675457,2.611720312217087e-08,2.575218909133541e-08,2.6457040169196558e-08
30.4,3.7275937203149396e-08,0.0,0.0,0.1652678793025179,3.151483168027227e-08,3.1043243739008675e-08,3.1956795679756405e-08
30.4,4.094915062380423e-08,0.0,0.0,0.18142920803661575,3.81459625435679e-08,3.768821099304509e-08,3.860371409409072e-08
30.4,4.4984326689694446e-08,0.0,0.0,0.199545327962137,4.646918318499756e-08,4.5820148103452703e-08,4.702774276688123e-08
30.4,4.941713361323834e-08,0.0,0.0,0.2223230548839227,5.667857528080238e-08,5.5999962698965334e-08,5.730305982324626e-08
30.4,5.42867543932386e-08,0.0,0.0,0.2397089434422197,6.819892436929394e-08,6.73143843202242e-08,6.895034011799482e-08
30.4,5.963623316594644e-08,0.0,0.0,0.27082577291832816,8.230719796550466e-08,8.132115773387793e-08,8.313101070994141e-08
30.4,6.551285568595509e-08,0.0,0.0,0.2956426665088165,9.990923592928288e-08,9.901005280591933e-08,1.0080841905264642e-07
30.4,7.196856730011521e-08,0.0,0.0,0.32355880500806256,1.2068339076040496e-07,1.1935804576307417e-07,1.2177050674437467e-07
30.4,7.906043210907697e-08,0.0,0.0,0.36267498865738707,1.4750332955093654e-07,1.4617786463159182e-07,1.485367378777704e-07
30.4,8.685113737513526e-08,0.0,0.0,0.3893715664043037,1.7765935379834224e-07,1.7641573832175384e-07,1.7890296927493063e-07
30.4,9.540954763499939e-08,0.0,0.0,0.42707010801984263,2.1335113546676301e-07,2.116443263830289e-07,2.1505794455049712e-07
30.4,1.0481131341546853e-07,0.0,0.0,0.4731903279055108,2.557150364945868e-07,2.529067739638032e-07,2.582744882948611e-07
30.4,1.151395399326447e-07,0.0,0.0,0.520818764696252,3.1162656977632326e-07,3.091335572181127e-07,3.138079557647575e-07
30.4,1.264855216855296e-07,0.0,0.0,0.5763959800733558,3.794131350844406e-07,3.77136656273934e-07,3.8131020075986283e-07
30.4,1.3894954943731376e-07,0.0,0.0,0.6200671416302169,4.5607032965746047e-07,4.528778373498583e-07,4.5880675163540524e-07
30.4,1.5264179671752336e-07,0.0,0.0,0.6855844471851127,5.498411352248668e-07,5.459922472782927e-07,5.53140182036216e-07
30.4,1.6768329368110066e-07,0.0,0.0,0.764567416068459,6.668226161203695e-07,6.628216804236473e-07,6.701567292009714e-07
30.4,1.8420699693267165e-07,0.0,0.0,0.8415482263769904,8.04707878921157e-07,7.982798723843349e-07,8.095401497340786e-07
